"Division","Buyer","Dept","Vendor","Markstyle","first_Wk","regular_num_ordered","Full_Price","Unit_Cost","Q1","R1","regular_sellThru","regular_cost","full_cycle_num_sold","full_cycle_sales","full_ST","full_Rtns","P4P","p1","p2","R2","Q2","ST2"
7,111,899,3,79166,12,444,39,13.42,296,10759.06,0.6667,3972.32,384,13019.12,0.8649,91,0.5385,36.3481756756757,25.6825,2260.06,88,0.594594594594595
7,111,899,3,79438,11,456,49,13.93,162,7564.96,0.3553,2256.66,357,12455.99,0.7829,113,0.5385,46.6972839506173,25.0822051282051,4891.03,195,0.663265306122449
7,111,899,3,79465,12,240,59,19.65,157,8550,0.6542,3085.05,226,11519.01,0.9417,67,0.5385,54.4585987261147,43.0291304347826,2969.01,69,0.831325301204819
7,111,899,3,79471,12,444,29,8.76,315,8641.89,0.7095,2759.4,415,10422.93,0.9347,85,0.5385,27.4345714285714,17.8104,1781.04,100,0.775193798449612
7,111,899,3,79520,11,384,69,17.8,237,15178.97,0.6172,4218.6,320,19128.02,0.8333,110,0.5385,64.0462869198312,47.5789156626506,3949.05,83,0.564625850340136
7,111,899,3,79527,12,384,49,15.89,111,5085.01,0.2891,1763.79,255,8944.03,0.6641,45,0.5385,45.8109009009009,26.79875,3859.02,144,0.527472527472527
7,111,899,3,79535,12,342,45,16.73,92,3941.89,0.269,1539.16,209,6321.87,0.6111,45,0.5385,42.8466304347826,20.3417094017094,2379.98,117,0.468
7,111,899,3,79540,12,216,49,17.29,71,3280.98,0.3287,1227.59,161,5895.95,0.7454,36,0.5385,46.210985915493,29.0552222222222,2614.97,90,0.620689655172414
7,111,899,3,79541,12,432,49,17.29,199,8997.07,0.4606,3440.71,325,12689.14,0.7523,77,0.5385,45.2114070351759,29.3021428571429,3692.07,126,0.540772532188841
7,111,899,3,79558,12,372,49,15.19,133,6149.07,0.3575,2020.27,264,8653.13,0.7097,80,0.5385,46.2336090225564,19.1149618320611,2504.06,131,0.548117154811716
7,111,899,3,79564,12,456,49,19.7,180,8355.94,0.3947,3546,327,11401.03,0.7171,87,0.5385,46.4218888888889,20.7148979591837,3045.09,147,0.532608695652174
7,111,899,3,79621,12,390,69,20.79,185,11649.93,0.4744,3846.15,291,15595.97,0.7462,93,0.5385,62.9725945945946,37.2267924528302,3946.04,106,0.517073170731707
31,190,616,619,7347,6,64,54,24.57,13,675,0.2031,319.41,56,1815.01,0.875,4,0.5385,51.9230769230769,26.5118604651163,1140.01,43,0.843137254901961
31,190,616,619,7356,8,52,54,24.57,11,531,0.2115,270.27,39,1259.01,0.75,8,0.5385,48.2727272727273,26.0003571428571,728.01,28,0.682926829268293
32,144,75,508,19724,7,72,28,10,13,321,0.1806,130,59,980,0.8194,14,0.5385,24.6923076923077,14.3260869565217,659,46,0.779661016949153
32,144,75,687,15263,5,48,34,14.45,15,433.01,0.3125,216.75,43,1068.99,0.8958,15,0.5385,28.8673333333333,22.7135714285714,635.98,28,0.848484848484849
32,144,144,969,49251,10,119,79,31.6,22,1632.98,0.1849,695.2,97,4301.98,0.8151,19,0.5385,74.2263636363636,35.5866666666667,2669,75,0.77319587628866
3,162,195,776,7713,7,190,108,40.67,109,10922.96,0.5737,4433.03,179,16610.91,0.9421,81,0.5417,100.210642201835,81.2564285714286,5687.95,70,0.864197530864197
31,190,193,3,72121,4,252,69,33.51,72,4492.99,0.2857,2412.72,218,11200.94,0.8651,46,0.5417,62.4026388888889,45.9448630136986,6707.95,146,0.811111111111111
3,172,162,75,12445,7,24,320,142.5,12,3549,0.5,1710,18,3756,0.75,17,0.5455,295.75,34.5,207,6,0.5
3,172,162,503,49011,10,41,560,220,11,5796,0.2683,2420,27,9603,0.6585,30,0.5455,526.909090909091,237.9375,3807,16,0.533333333333333
3,162,164,388,19530,10,42,202,76,9,1697,0.2143,684,31,3716,0.7381,21,0.5455,188.555555555556,91.7727272727273,2019,22,0.666666666666667
3,162,164,410,34548,6,55,124,61,17,1994.01,0.3091,1037,42,3578.01,0.7636,18,0.5455,117.294705882353,63.36,1584,25,0.657894736842105
3,172,172,139,48666,10,74,270,130,38,9776.02,0.5135,4940,55,11800.01,0.7432,31,0.5455,257.263684210526,119.058235294118,2023.99,17,0.472222222222222
3,162,195,31,31457,1,12,196,84.55,5,980,0.4167,422.75,8,1295,0.6667,7,0.5455,196,105,315,3,0.428571428571429
3,162,195,298,12464,7,44,185,92.39,5,870,0.1136,461.95,21,2650,0.4773,11,0.5455,174,111.25,1780,16,0.41025641025641
3,162,195,613,37360,9,160,195,76,18,3134.99,0.1125,1368,126,10886.99,0.7875,81,0.5455,174.166111111111,71.7777777777778,7752,108,0.76056338028169
3,162,195,874,62065,11,200,188,92,88,15749,0.44,8096,156,21432.98,0.78,70,0.5455,178.965909090909,83.5879411764706,5683.98,68,0.607142857142857
7,114,114,631,17646,9,318,40,16.8,38,1966.04,0.1195,638.4,229,6470.03,0.7201,35,0.5455,51.7378947368421,23.5810994764398,4503.99,191,0.682142857142857
7,114,114,631,18020,7,372,30,14.5,58,2450.99,0.1559,841,290,6758.88,0.7796,50,0.5455,42.2584482758621,18.5684913793103,4307.89,232,0.738853503184713
7,114,114,631,18030,7,372,40,19,63,3198.98,0.1694,1197,260,8199.07,0.6989,55,0.5455,50.7774603174603,25.3811675126904,5000.09,197,0.637540453074434
7,114,114,631,30699,7,624,39,16.38,187,6688,0.2997,3063.06,587,14052.99,0.9407,126,0.5455,35.7647058823529,18.412475,7364.99,400,0.91533180778032
7,114,114,631,30714,7,312,29,12.18,87,2230.07,0.2788,1059.66,295,4865.98,0.9455,76,0.5455,25.6329885057471,12.6726442307692,2635.91,208,0.924444444444444
7,118,118,903,16106,6,137,118,52.2,56,5762.97,0.4088,2923.2,121,10895,0.8832,47,0.5455,102.910178571429,78.9543076923077,5132.03,65,0.802469135802469
7,112,122,410,22721,6,152,199,88.56,87,15536.06,0.5724,7704.72,132,20983.04,0.8684,48,0.5455,178.575402298851,121.044,5446.98,45,0.692307692307692
7,112,122,410,22888,9,146,39,17.36,85,3107.96,0.5822,1475.6,132,4418.95,0.9041,19,0.5455,36.5642352941176,27.8934042553191,1310.99,47,0.770491803278688
7,118,209,508,19492,6,145,48,17,39,1645.99,0.269,663,126,3751.04,0.869,32,0.5455,42.2048717948718,24.1959770114943,2105.05,87,0.820754716981132
7,118,209,508,32470,7,129,24,10,60,1286.96,0.4651,600,122,1987.99,0.9457,8,0.5455,21.4493333333333,11.306935483871,701.03,62,0.898550724637681
7,111,670,655,12308,5,153,119,52.96,76,7721,0.4967,4024.96,140,11993.99,0.915,48,0.5455,101.592105263158,66.76546875,4272.99,64,0.831168831168831
7,111,670,655,12744,5,147,59,26.26,24,1306.98,0.1633,630.24,132,3588.97,0.898,41,0.5455,54.4575,21.129537037037,2281.99,108,0.878048780487805
7,111,670,655,15297,1,25,32.67,21.81,8,380,0.32,174.48,33,953,1.32,6,0.5455,47.5,22.92,573,25,1.47058823529412
7,111,670,655,15299,1,96,39.2,21.81,22,1033.01,0.2292,479.82,94,2584.01,0.9792,21,0.5455,46.955,21.5416666666667,1551,72,0.972972972972973
7,118,701,619,81838,6,68,195,84.83,10,1709,0.1471,848.3,52,6067,0.7647,13,0.5455,170.9,103.761904761905,4358,42,0.724137931034483
7,112,713,282,42022,4,125,150,60,61,8295.03,0.488,3660,106,12396.11,0.848,36,0.5455,135.984098360656,91.1351111111111,4101.08,45,0.703125
7,112,713,282,52012,4,112,95,38,74,6479.01,0.6607,2812,98,7848.02,0.875,32,0.5455,87.5541891891892,57.0420833333333,1369.01,24,0.631578947368421
7,112,713,282,52042,4,182,125,50,62,7036.01,0.3407,3100,148,12755.99,0.8132,44,0.5455,113.484032258065,66.5113953488372,5719.98,86,0.716666666666667
7,112,713,282,92328,4,132,100,40,28,2593,0.2121,1120,108,7372.03,0.8182,29,0.5455,92.6071428571429,59.737875,4779.03,80,0.769230769230769
7,118,719,665,11480,9,122,69,34.5,50,3285,0.4098,1725,114,5448.98,0.9344,23,0.5455,65.7,33.8121875,2163.98,64,0.888888888888889
7,118,719,665,29133,10,100,119,59.5,41,4469.02,0.41,2439.5,89,7401.05,0.89,20,0.5455,109.000487804878,61.0839583333333,2932.03,48,0.813559322033898
7,118,879,460,24363,11,70,39,13.88,44,1644.02,0.6286,610.72,68,2172.03,0.9714,9,0.5455,37.3640909090909,22.0004166666667,528.01,24,0.923076923076923
7,111,899,3,78649,4,228,79,27.05,102,7221.03,0.4474,2759.1,172,10484.09,0.7544,86,0.5455,70.7944117647059,46.6151428571429,3263.06,70,0.555555555555556
7,111,899,3,78695,4,228,79,29.56,100,7200,0.4386,2956,194,10884.99,0.8509,84,0.5455,72,39.2020212765957,3684.99,94,0.734375
31,190,193,3,72188,4,252,49,21.79,62,2658.98,0.246,1350.98,213,6361.04,0.8452,64,0.5455,42.8867741935484,24.5169536423841,3702.06,151,0.794736842105263
31,190,616,619,50645,6,78,42,19.11,11,448,0.141,210.21,52,1252,0.6667,1,0.5455,40.7272727272727,19.609756097561,804,41,0.611940298507463
32,144,144,197,43160,9,206,58,24.64,86,4429.04,0.4175,2119.04,182,7334.04,0.8835,37,0.5455,51.5004651162791,30.2604166666667,2905,96,0.8
32,144,463,665,56128,6,88,79,39.5,29,1992,0.3295,1145.5,73,3530,0.8295,36,0.5455,68.6896551724138,34.9545454545455,1538,44,0.745762711864407
32,144,485,3,74400,6,90,179,66.99,25,4032,0.2778,1674.75,81,9226.04,0.9,25,0.5455,161.28,92.7507142857143,5194.04,56,0.861538461538462
32,144,485,3,74469,7,204,45,16.55,106,4225.05,0.5196,1754.3,181,6211.01,0.8873,47,0.5455,39.8589622641509,26.4794666666667,1985.96,75,0.76530612244898
32,144,485,3,74634,13,192,49,16.39,77,3601,0.401,1262.03,130,4641.02,0.6771,36,0.5455,46.7662337662338,19.6230188679245,1040.02,53,0.460869565217391
32,144,485,3,74638,13,96,49,17.57,19,879.01,0.1979,333.83,41,1165.01,0.4271,14,0.5455,46.2636842105263,13,286,22,0.285714285714286
32,144,485,3,74681,13,270,79,32.34,111,8162.92,0.4111,3589.74,195,11556,0.7222,65,0.5455,73.5398198198198,40.3938095238095,3393.08,84,0.528301886792453
32,144,485,3,74697,13,270,69,16.94,60,3905.97,0.2222,1016.4,151,6124.98,0.5593,58,0.5455,65.0995,24.3847252747253,2219.01,91,0.433333333333333
3,71,71,613,37620,2,67,195,76,27,5149,0.403,2052,56,9528,0.8358,25,0.55,190.703703703704,151,4379,29,0.725
3,172,162,918,12203,9,120,310,135,55,15379.02,0.4583,7425,94,22556.01,0.7833,76,0.55,279.618545454545,184.025384615385,7176.99,39,0.6
7,118,118,197,51189,9,154,78,29,63,4516.01,0.4091,1827,135,7873.05,0.8766,39,0.55,71.6826984126984,46.6255555555556,3357.04,72,0.791208791208791
7,118,118,903,25013,12,126,68,29.7,75,4647.03,0.5952,2227.5,100,5972.03,0.7937,44,0.55,61.9604,53,1325,25,0.490196078431373
7,112,194,4,72239,7,168,25,7.89,33,749.98,0.1964,260.37,151,2442.99,0.8988,13,0.55,22.7266666666667,14.3475423728814,1693.01,118,0.874074074074074
7,112,194,4,72264,7,168,49,15.21,54,2425.08,0.3214,821.34,144,5432.09,0.8571,31,0.55,44.9088888888889,33.4112222222222,3007.01,90,0.789473684210526
31,190,778,595,27469,6,223,95,41.8,25,2172,0.1121,1045,176,8044.02,0.7892,37,0.55,86.88,38.8875496688742,5872.02,151,0.762626262626263
32,144,485,3,74523,8,54,159,47.57,22,2907.01,0.4074,1046.54,46,5311.01,0.8519,13,0.55,132.136818181818,100.166666666667,2404,24,0.75
32,144,485,3,74524,8,396,69,28.38,213,11967.03,0.5379,6044.94,366,18075.11,0.9242,118,0.55,56.1832394366197,39.922091503268,6108.08,153,0.836065573770492
32,144,485,3,74558,8,216,49,18.58,96,3800.94,0.4444,1783.68,191,6875.99,0.8843,41,0.55,39.593125,32.368947368421,3075.05,95,0.791666666666667
3,71,71,833,82840,10,40,288,125.1,8,2189.01,0.2,1000.8,33,6202.02,0.825,22,0.5556,273.62625,160.5204,4013.01,25,0.78125
3,172,162,660,34208,12,44,208,79.2,13,2532,0.2955,1029.6,19,2917,0.4318,28,0.5556,194.769230769231,64.1666666666667,385,6,0.193548387096774
3,162,164,410,34554,11,84,139,49,10,1302,0.119,490,36,3013,0.4286,6,0.5556,130.2,65.8076923076923,1711,26,0.351351351351351
3,162,164,595,21571,7,40,185,84,25,4460,0.625,2100,35,5122,0.875,19,0.5556,178.4,66.2,662,10,0.666666666666667
3,162,164,595,39871,7,34,298,135,5,1346,0.1471,675,27,4284,0.7941,12,0.5556,269.2,133.545454545455,2938,22,0.758620689655172
3,172,172,139,88532,1,36,308,149,16,4836,0.4444,2384,24,5891,0.6667,20,0.5556,302.25,131.875,1055,8,0.4
3,172,172,613,58890,7,52,340,132,45,13929.98,0.8654,5940,52,15135.98,1,40,0.5556,309.555111111111,172.285714285714,1206,7,1
3,172,172,613,59191,2,101,230,88,54,12237.01,0.5347,4752,91,18821.01,0.901,58,0.5556,226.611296296296,177.945945945946,6584,37,0.787234042553192
3,172,172,932,41840,11,96,268,116.1,29,7215.99,0.3021,3366.9,47,9190.99,0.4896,37,0.5556,248.82724137931,109.722222222222,1975,18,0.26865671641791
3,162,195,238,22433,8,14,215,88.2,7,1327,0.5,617.4,14,2287,1,9,0.5556,189.571428571429,137.142857142857,960,7,1
3,162,195,776,49661,12,164,108,40.67,45,4642.98,0.2744,1830.15,156,10994.93,0.9512,60,0.5556,103.177333333333,57.2247747747748,6351.95,111,0.932773109243697
7,114,68,680,97790,5,342,79,25,96,6826.06,0.2807,2400,307,15256.09,0.8977,88,0.5556,71.1047916666667,39.9527488151659,8430.03,211,0.857723577235772
7,112,113,231,3562,6,102,48,20.4,25,1078.99,0.2451,510,81,2226.98,0.7941,25,0.5556,43.1596,20.4998214285714,1147.99,56,0.727272727272727
7,114,114,559,47040,5,792,39.99,12.5,171,7231.09,0.2159,2137.5,670,24270.06,0.846,208,0.5556,42.2870760233918,34.1462324649299,17038.97,499,0.803542673107891
7,114,114,559,47070,5,456,39.99,12.5,138,5859.02,0.3026,1725,407,15057.97,0.8925,139,0.5556,42.4566666666667,34.1968401486989,9198.95,269,0.845911949685535
7,114,114,559,47110,5,456,39.99,12.5,171,7162.95,0.375,2137.5,414,15561.95,0.9079,138,0.5556,41.8885964912281,34.5637860082305,8399,243,0.852631578947368
7,114,114,559,47240,5,552,19.99,7.9,99,2462.99,0.1793,782.1,443,8382.12,0.8025,121,0.5556,24.8786868686869,17.206773255814,5919.13,344,0.759381898454746
7,114,114,559,47440,5,712,29.99,9.6,117,3954.98,0.1643,1123.2,552,14414.85,0.7753,188,0.5556,33.8032478632479,24.0456781609195,10459.87,435,0.73109243697479
7,114,114,631,17574,1,318,39.99,16.8,156,5931.98,0.4906,2620.8,297,9668.94,0.934,64,0.5556,38.0255128205128,26.5032624113475,3736.96,141,0.87037037037037
7,114,114,631,18210,1,252,39.99,16.8,143,5425.04,0.5675,2402.4,234,7940.07,0.9286,45,0.5556,37.9373426573427,27.6376923076923,2515.03,91,0.834862385321101
7,114,114,631,36039,11,276,30,12.6,74,2610.02,0.2681,932.4,250,5804.96,0.9058,44,0.5556,35.2705405405405,18.1530681818182,3194.94,176,0.871287128712871
7,114,114,904,8059,11,384,40,15.5,86,3866,0.224,1333,283,8028.05,0.737,85,0.5556,44.953488372093,21.1271573604061,4162.05,197,0.661073825503356
7,114,114,904,8063,11,256,30,11.5,56,2050.01,0.2188,644,203,4425.96,0.793,52,0.5556,36.6073214285714,16.162925170068,2375.95,147,0.735
7,114,114,904,8065,11,384,30,11.5,73,2632.01,0.1901,839.5,275,5609.11,0.7161,74,0.5556,36.0549315068493,14.7381188118812,2977.1,202,0.64951768488746
7,114,114,904,8066,10,560,30,14,253,9195.98,0.4518,3542,544,16630.02,0.9714,86,0.5556,36.3477470355731,25.546529209622,7434.04,291,0.947882736156352
7,114,114,904,8068,10,464,30,14,253,9123.97,0.5453,3542,431,13476.89,0.9289,133,0.5556,36.0631225296443,24.454606741573,4352.92,178,0.843601895734597
7,118,118,903,13720,1,218,88,38.7,52,4382.02,0.2385,2012.4,185,9782.08,0.8486,78,0.5556,84.2696153846154,40.601954887218,5400.06,133,0.801204819277108
7,112,122,410,22761,6,192,39,14.63,52,1807.01,0.2708,760.76,171,5336.05,0.8906,30,0.5556,34.7501923076923,29.6557983193277,3529.04,119,0.85
7,112,122,410,22770,7,24,199,74.63,6,735,0.25,447.78,18,1662,0.75,5,0.5556,122.5,77.25,927,12,0.666666666666667
7,112,122,410,22779,6,189,59,22.13,73,2974.99,0.3862,1615.49,173,5391,0.9153,46,0.5556,40.7532876712329,24.1601,2416.01,100,0.862068965517241
7,112,122,410,22789,6,156,49,18.38,60,2084.07,0.3846,1102.8,142,3713.05,0.9103,32,0.5556,34.7345,19.8656097560976,1628.98,82,0.854166666666667
7,118,209,508,32489,6,122,28,11,46,1157.98,0.377,506,117,2138.94,0.959,18,0.5556,25.1734782608696,13.816338028169,980.96,71,0.934210526315789
7,111,670,655,16622,9,30,19.5,8.68,4,62,0.1333,34.72,28,321,0.9333,3,0.5556,15.5,10.7916666666667,259,24,0.923076923076923
7,112,675,969,49122,1,106,49,19.6,35,1661,0.3302,686,98,3519.05,0.9245,29,0.5556,47.4571428571429,29.4928571428571,1858.05,63,0.887323943661972
7,118,701,619,81814,3,64,150,65.25,7,1050,0.1094,456.75,59,5032,0.9219,21,0.5556,150,76.5769230769231,3982,52,0.912280701754386
7,112,713,282,7272,5,156,165,66,45,6818,0.2885,2970,106,11957.04,0.6795,55,0.5556,151.511111111111,84.2465573770492,5139.04,61,0.54954954954955
7,112,713,282,12017,6,110,495,198,16,7013,0.1455,3168,104,18348,0.9455,48,0.5556,438.3125,128.806818181818,11335,88,0.936170212765957
7,112,713,282,12034,5,43,250,100,12,2731,0.2791,1200,40,5245.98,0.9302,13,0.5556,227.583333333333,89.8207142857143,2514.98,28,0.903225806451613
7,112,713,282,32015,5,180,125,50,39,4112,0.2167,1950,113,7941.04,0.6278,34,0.5556,105.435897435897,51.7437837837838,3829.04,74,0.524822695035461
7,112,713,282,32070,5,163,125,50,34,3699.02,0.2086,1700,120,8983.99,0.7362,57,0.5556,108.794705882353,61.4531395348837,5284.97,86,0.666666666666667
7,112,713,282,42020,5,166,125,50,38,4270,0.2289,1900,113,8843,0.6807,54,0.5556,112.368421052632,60.9733333333333,4573,75,0.5859375
7,112,713,282,52035,6,144,100,40,29,2547,0.2014,1160,116,6730,0.8056,27,0.5556,87.8275862068966,48.0804597701149,4183,87,0.756521739130435
7,112,713,282,52092,6,150,100,40,16,1271.98,0.1067,640,111,5538.99,0.74,23,0.5556,79.49875,44.9158947368421,4267.01,95,0.708955223880597
7,112,713,282,52093,7,68,100,40,14,1161.01,0.2059,560,48,2968.99,0.7059,12,0.5556,82.9292857142857,53.1758823529412,1807.98,34,0.62962962962963
7,112,713,282,62030,6,18,200,80,5,855,0.2778,400,13,1920,0.7222,6,0.5556,171,133.125,1065,8,0.615384615384615
7,112,713,282,92343,6,128,115,46,27,2742.01,0.2109,1242,91,6311.02,0.7109,30,0.5556,101.555925925926,55.76578125,3569.01,64,0.633663366336634
7,112,718,595,1374,5,196,79,34.76,16,1135,0.0816,556.16,147,4303.02,0.75,21,0.5556,70.9375,24.183358778626,3168.02,131,0.727777777777778
7,112,718,595,27474,5,286,69,30.36,57,3384.02,0.1993,1730.52,239,9819.05,0.8357,57,0.5556,59.3687719298246,35.3573076923077,6435.03,182,0.794759825327511
7,112,718,595,28470,5,246,129,56.76,65,7444.98,0.2642,3689.4,176,13905.98,0.7154,53,0.5556,114.538153846154,58.2072072072072,6461,111,0.613259668508287
7,118,719,665,11106,11,127,79,39.5,34,2507.04,0.2677,1343,113,5651.02,0.8898,30,0.5556,73.7364705882353,39.7972151898734,3143.98,79,0.849462365591398
7,118,719,665,21560,6,100,32,16,11,306.01,0.11,176,80,1169.03,0.8,7,0.5556,27.8190909090909,12.5075362318841,863.02,69,0.775280898876405
7,118,719,665,42143,11,89,79,39.5,17,1306,0.191,671.5,68,3146,0.764,16,0.5556,76.8235294117647,36.078431372549,1840,51,0.708333333333333
7,118,719,665,82118,6,86,129,64.5,9,947,0.1047,580.5,60,3225.99,0.6977,18,0.5556,105.222222222222,44.6860784313725,2278.99,51,0.662337662337662
7,118,879,460,14116,7,51,69,24.56,15,951,0.2941,368.4,46,1692.99,0.902,7,0.5556,63.4,23.9351612903226,741.99,31,0.861111111111111
7,118,879,460,94061,11,80,39,14.63,25,931,0.3125,365.75,77,1942,0.9625,1,0.5556,37.24,19.4423076923077,1011,52,0.945454545454545
7,118,879,460,94070,11,80,39,14.63,34,1281,0.425,497.42,75,1996.98,0.9375,5,0.5556,37.6764705882353,17.4629268292683,715.98,41,0.891304347826087
7,111,899,3,78437,6,420,59,24.86,239,12653.01,0.569,5941.54,376,16579,0.8952,68,0.5556,52.9414644351464,28.6568613138686,3925.99,137,0.756906077348066
7,111,899,3,78748,7,444,39,16.86,194,6699,0.4369,3270.84,396,11202.01,0.8919,94,0.5556,34.5309278350515,22.2921287128713,4503.01,202,0.808
7,111,899,3,78783,9,108,45,16.24,29,982,0.2685,470.96,99,2172.98,0.9167,17,0.5556,33.8620689655172,17.014,1190.98,70,0.886075949367089
7,111,899,3,78784,9,108,45,16.24,21,718,0.1944,341.04,100,2171,0.9259,16,0.5556,34.1904761904762,18.3924050632911,1453,79,0.908045977011494
7,111,899,3,78814,7,396,49,15.27,120,5211.99,0.303,1832.4,354,9293.99,0.8939,97,0.5556,43.43325,17.4444444444444,4082,234,0.847826086956522
7,111,899,3,78816,8,216,49,16.42,69,2862.99,0.3194,1132.98,186,5865.03,0.8611,34,0.5556,41.4926086956522,25.6584615384615,3002.04,117,0.795918367346939
7,111,899,3,78911,8,420,49,12.97,58,2310.98,0.1381,752.26,336,6989.08,0.8,70,0.5556,39.8444827586207,16.8276978417266,4678.1,278,0.767955801104972
7,111,899,3,78917,7,216,59,19.21,47,2472,0.2176,902.87,191,5797.02,0.8843,45,0.5556,52.5957446808511,23.0904166666667,3325.02,144,0.85207100591716
7,111,899,3,78921,7,384,39,15.39,91,3119.08,0.237,1400.49,315,8137.14,0.8203,86,0.5556,34.2756043956044,22.4020535714286,5018.06,224,0.764505119453925
7,111,899,3,78924,8,144,20,8.42,90,1498.99,0.625,757.8,125,1911.01,0.8681,34,0.5556,16.6554444444444,11.772,412.02,35,0.648148148148148
7,111,899,3,78929,7,396,39,11.17,172,5760.01,0.4343,1921.24,350,9889.01,0.8838,68,0.5556,33.4884302325581,23.1966292134831,4129,178,0.794642857142857
7,111,899,3,78939,8,312,49,13.57,90,3545.02,0.2885,1221.3,290,6981.11,0.9295,50,0.5556,39.3891111111111,17.18045,3436.09,200,0.900900900900901
7,111,899,3,78947,7,180,39,13.36,78,2607.99,0.4333,1042.08,152,4340.03,0.8444,45,0.5556,33.4357692307692,23.4059459459459,1732.04,74,0.725490196078431
7,111,899,3,78983,8,252,49,17.46,91,3511.02,0.3611,1588.86,214,7077.07,0.8492,55,0.5556,38.5826373626374,28.9922764227642,3566.05,123,0.763975155279503
7,111,899,3,78995,7,492,45,18.92,186,7293.03,0.378,3519.12,423,13230.08,0.8598,119,0.5556,39.2098387096774,25.0508438818565,5937.05,237,0.774509803921569
7,111,899,3,79022,7,408,45,12.79,147,5705.99,0.3603,1880.13,338,9894.05,0.8284,97,0.5556,38.8162585034014,21.9270157068063,4188.06,191,0.731800766283525
7,111,899,3,79024,7,396,39,22.35,183,6198.96,0.4621,4090.05,355,10135.96,0.8965,72,0.5556,33.8740983606557,22.8895348837209,3937,172,0.807511737089202
7,111,899,3,79058,7,324,179,45.4,173,27184.03,0.534,7854.2,285,38395.08,0.8796,116,0.5556,157.133121387283,100.098660714286,11211.05,112,0.741721854304636
7,111,899,3,79073,8,353,169,39.28,224,31206.89,0.6346,8798.72,316,39420.89,0.8952,118,0.5556,139.316473214286,89.2826086956522,8214,92,0.713178294573643
7,111,899,3,79074,7,351,79,22.27,206,14041.04,0.5869,4587.62,315,18761.03,0.8974,124,0.5556,68.1603883495146,43.3026605504587,4719.99,109,0.751724137931034
